dataset_name,test_name,exp,T_train,C_train,R_train,S_train,N_train,DSC_train,CC_train,MSE_train
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.8854684820891676,0.9022485868911605,0.3711060004444103,0.7777811660873379,0.7963333333333334,0.7172,0.37142857142857144,0.008537080138921738
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.5429492769807863,0.5190127537725854,-0.020020155016304723,0.6131882909109497,0.4651333333333333,0.1892,0.2,0.02294415608048439
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.5375866391776194,0.5112707613893422,-0.0259986262375022,0.6148287891947388,0.4623333333333333,0.1828,0.22857142857142854,0.023280352354049683
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.5589023737937748,0.5162049365747501,-0.015742075762722792,0.6305258262322692,0.4708,0.183,0.11428571428571427,0.0218705665320158
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.6925890731036852,0.632625994330384,0.3218872878599726,0.583164584517876,0.5628,0.394,0.2571428571428571,0.014624038711190224
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.7166111044297454,0.6469101279958767,0.41417223110067486,0.5927131913201398,0.5366666666666666,0.367,0.3142857142857143,0.012940705753862858
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.6926761561148813,0.6307450849010681,0.35651556491253067,0.5739293627571633,0.5444666666666667,0.3738,0.5142857142857142,0.014033494517207146
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.7669510179537841,0.7082437362196833,0.5096661000143861,0.5369242723932659,0.672,0.5564,1.0,0.011318851262331009
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.7395167654554304,0.6655072244652521,0.47482422416051,0.5422044190223286,0.5575333333333334,0.4,0.5714285714285714,0.01178820338100195
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.7448955416201357,0.6681657303209919,0.4147656525747144,0.5105981379450718,0.6063333333333334,0.4748,0.5714285714285714,0.012111193500459194
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.7359267588695129,0.6796800274890473,0.43316656708829443,0.5340188188932883,0.638,0.513,0.9142857142857144,0.013029762543737888
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.7400286172436503,0.6727116914354436,0.49535370787616856,0.5552648256518306,0.5519333333333333,0.3786,0.7714285714285715,0.011703860014677048
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.7268144947455831,0.673367580104802,0.4167890029195881,0.5342824508020385,0.5932,0.4598,0.4857142857142857,0.013200917281210423
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:1.0,0.5625081006786359,0.7246661627007989,0.385370160788447,0.8896888443408032,0.9823333333333334,0.9772,0.5142857142857142,0.0013607307337224483
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:1.0,0.5933312945623228,0.7785218280216476,0.12380800398040383,0.890367691387226,0.7274,0.6336,0.14285714285714285,0.0012984443455934525
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:1.0,0.5880807490765398,0.770861088680812,0.29182359192153234,0.8963007368515878,0.7416666666666666,0.6566,0.6285714285714286,0.0013036496238783002
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.5,0.5589006442745469,0.7037991352403861,0.3908704407656792,0.8855279077652689,0.982,0.9728,0.42857142857142855,0.0013652354246005416
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.5,0.5951772470864474,0.7907010222489477,0.292057569171402,0.8834423788684818,0.7221333333333334,0.563,0.17142857142857137,0.0013013972202315927
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.5,0.5893979784096441,0.7293521003350227,0.2539941341558819,0.9001179256044635,0.7332,0.6436,0.2857142857142857,0.0013041888596490026
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.1,0.5610358961143086,0.7311952352317956,0.3874201538227341,0.8830135896711243,0.983,0.9708,0.5428571428571428,0.0013619454111903906
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.1,0.5901981215817655,0.7895975374395098,0.06219202977698242,0.8891585595227993,0.7151333333333333,0.5834,0.37142857142857144,0.0013011902337893844
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.1,0.5866523322738597,0.7464841451192623,0.22349334911471075,0.8888113949383281,0.738,0.6424,0.34285714285714286,0.0013054674491286278
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.5606433525183976,0.7145014002233485,0.40947033062620614,0.8888880778470247,0.984,0.977,0.3142857142857143,0.0013694798108190298
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.5956543653179853,0.7987069152134696,0.27029780747325477,0.8762208964458106,0.7546,0.6464,0.5428571428571428,0.001301797921769321
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.587272834521662,0.7016256564441772,0.20785928796557124,0.9002521608468602,0.7358,0.592,0.34285714285714286,0.001305496203713119
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.5536219454227873,0.6910108295392721,0.054388426136313874,0.6895765791570085,0.9707333333333332,0.8106,0.14285714285714285,0.0013674962101504207
